,HIP,TYC,RA,Dec,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,dist,M_V,Type,Lstar,pmRA,pmDec,BmV,angdiam
8868,-1,8051-709-1,44.4287,-45.7651,,12.67,11.59,,,9.016,8.311,8.193,48.5437,8.15934,?,0.0704629,117.815,62.853,1.08,0.07707267358494158
8869,-1,8900-149-1,89.9226,-65.4166,,11.0,9.97,,,7.907,7.308,7.15,49.2611,6.50748,K7,0.304214,-28.685,73.521,1.0299999999999994,0.1488860591386453
8870,-1,8518-1287-1,82.7383,-53.5145,,12.55,11.212,10.82,,7.927,7.313,7.053,18.0832,9.92563,M2e,0.0215521,-11.609,-251.618,1.338000000000001,0.1559912684806684
8871,-1,8082-471-1,69.4209,-52.4925,,12.04,10.78,,,8.485,7.859,7.702,42.9369,7.61585,?,0.159106,33.862,143.465,1.2599999999999998,0.15985483327070307
8872,-1,8083-1672-1,73.5087,-52.2277,,12.61,11.06,,,8.942,8.326,8.156,47.5737,7.67316,?,0.433228,-15.221,-85.088,1.549999999999999,0.28383078746924895
8873,-1,7585-458-1,67.639,-44.001,,11.19,10.17,,,8.251,7.756,7.626,46.729,6.82207,?,0.225051,153.724,87.258,1.0199999999999996,0.1335040886197765
8874,-1,7585-679-1,68.1174,-43.0189,,12.47,11.28,,,8.744,8.201,8.015,47.9616,7.87553,?,0.118403,179.99,163.561,1.1900000000000013,0.1096877859970475
8875,-1,8092-361-1,88.879,-47.9985,,,,,,,,,48.0538,,?,,-47.659,154.494,,
8876,-1,8090-829-1,83.3401,-47.0889,,10.22,9.23,,,7.408,6.926,6.769,30.6185,6.80008,K7,0.221804,101.177,54.314,0.9900000000000002,0.19584087071048334
8877,-1,8088-512-1,87.1884,-45.9284,,13.43,11.521,11.008,,8.677,8.027,7.85,38.5208,8.59252,?,0.753278,-134.713,230.493,1.908999999999999,0.6213359709431073
8878,-1,7603-428-1,81.6501,-42.3382,,12.57,10.881,10.595,,7.766,7.187,6.938,19.7668,9.40132,K2,0.168534,-184.723,-2.892,1.689,0.45030059430558106
8879,-1,7595-649-1,82.1428,-39.3731,,11.94,10.77,,,8.35,7.741,7.574,36.4697,7.96034,K7V,0.105668,89.584,16.713,1.17,0.13328502506704393
8880,-1,7590-466-1,73.5691,-40.1199,,10.77,9.97,,,8.272,7.774,7.714,47.5511,6.5842,?,0.227021,-96.122,-7.349,0.7999999999999989,0.10531610382907507
8881,-1,8074-769-1,60.1465,-52.1371,,11.435,10.319,,,8.133,7.514,7.42,38.0518,7.41713,?,0.149945,53.137,-32.844,1.1159999999999997,0.14784607181157966
8882,-1,8073-387-1,58.1772,-52.4142,,13.49,11.827,11.343,,9.077,8.417,8.237,42.6076,8.67957,?,0.294998,68.646,56.534,1.6630000000000003,0.27098190134682937
8883,-1,8068-722-1,60.1972,-46.9714,,12.87,11.25,,,8.917,8.294,8.169,43.592,8.05297,?,0.44176,-17.688,-88.725,1.6199999999999992,0.3140290229254667
8884,-1,8060-185-1,53.9948,-45.1301,,12.66,11.22,10.674,,8.395,7.746,7.574,47.0588,7.8568,?,0.196662,-39.747,-91.227,1.4399999999999995,0.19860321772124373
8885,-1,7583-1613-1,61.0173,-44.4598,,11.936,10.831,,,8.748,8.196,8.056,49.975,7.33724,?,0.156047,32.815,52.579,1.1050000000000004,0.11442451139326794
8886,-1,8060-1673-1,52.7046,-45.9326,,10.67,9.622,,8.494,7.772,7.251,7.103,43.1779,6.44569,K3V,0.328884,88.676,-6.176,1.048,0.18026409869500223
8887,-1,8059-1051-1,50.3451,-45.2067,,12.16,10.74,,,8.46,7.867,7.678,42.0698,7.62015,?,0.227524,20.399,4.668,1.42,0.23576770498248487
8888,-1,7574-803-1,52.9818,-43.9871,,12.05,10.927,10.447,9.347,8.3,7.679,7.47,45.2489,7.64896,K6Ve,0.123966,88.666,-4.214,1.123000000000001,0.1132197216207615
8889,-1,7564-308-1,48.8938,-41.2794,,11.52,10.39,,,8.525,8.038,7.887,48.4262,6.9646,?,0.23865,-13.459,-93.619,1.129999999999999,0.1469186481823324
8890,-1,7034-953-1,56.506,-36.9648,,11.56,10.42,9.74,9.415,8.434,7.831,7.726,45.8505,7.11328,?,0.214757,108.83,-3.639,1.1400000000000006,0.14769714271441148
8891,-1,7028-348-1,55.2382,-32.3559,,11.09,9.92,,,8.083,7.582,7.432,44.4642,6.67995,?,0.343639,39.174,-7.34,1.17,0.19714299859387446
8892,-1,7578-425-1,66.5713,-37.9594,,11.55,10.539,,9.072,8.146,7.52,7.325,48.1464,7.12618,K5Ve,0.168302,-112.654,-150.094,1.011000000000001,0.1109534801690337
8893,-1,6471-1421-1,72.0128,-29.6164,,12.1,10.67,,,8.222,7.618,7.438,36.8189,7.83965,?,0.192578,77.978,-77.582,1.4299999999999997,0.24957380370697493
8894,-1,6471-345-1,71.8445,-27.8415,,11.45,10.07,9.844,,7.04,6.42,6.19,15.6691,9.09478,M0V,0.0508159,46.621,152.832,1.379999999999999,0.2913225332890519
8895,-1,6468-1288-1,72.3152,-27.1761,,10.94,9.77,,,7.91,7.386,7.27,37.8788,6.87802,?,0.286334,-10.704,16.007,1.17,0.21124252888576678
8896,-1,7033-21-1,60.6767,-32.7319,,12.19,11.01,10.52,,8.224,7.575,7.385,31.0366,8.55063,?,0.062529,46.649,-94.472,1.1799999999999997,0.12173796851842389
8897,-1,7037-572-1,64.6473,-30.4915,,10.94,9.94,,,8.244,7.751,7.631,48.4966,6.51144,K0,0.292715,56.908,-62.644,1.0,0.143555554160725
8898,-1,6454-795-1,58.4805,-29.2813,,13.3,11.934,11.481,10.113,9.161,8.544,8.324,43.7637,8.72843,?,0.0689244,-19.658,-68.226,1.3660000000000014,0.11943367368509607
8899,-1,6461-1120-1,60.016,-29.0379,,11.44,10.38,,,7.964,7.386,7.201,46.0405,7.0643,K6V,0.188679,68.243,-15.037,1.0599999999999987,0.12984631250023482
8900,-1,6461-1120-2,60.0165,-29.0411,,11.51,10.39,,,8.28,7.694,7.523,48.4496,6.96355,K5V,0.230708,75.061,-18.58,1.1199999999999992,0.14416795977567237
8901,-1,6459-585-1,63.5402,-26.8716,,11.25,10.23,,,8.273,7.691,7.586,41.6493,7.13196,?,0.16917,83.014,46.317,1.0199999999999996,0.1298657315677615
8902,-1,6457-1906-1,65.5985,-22.8552,,9.7,8.96,,,7.612,7.31,7.203,48.6145,5.52617,K0V,0.575873,87.152,-6.346,0.7399999999999984,0.1551339996097661
8903,-1,8479-486-1,16.6864,-58.875,,12.45,11.42,,,8.975,8.333,8.186,49.8753,7.93057,?,0.0820243,-85.833,-23.665,1.0299999999999994,0.07635791034686583
8904,-1,8840-1607-1,3.68404,-62.099,,,,,,,,,47.8011,,?,,203.754,-29.143,,
8905,-1,8477-160-1,21.0404,-56.8585,,11.25,10.18,,,8.177,7.67,7.531,43.1406,7.00557,?,0.201528,52.804,-36.507,1.0700000000000003,0.14491809415347226
8906,-1,8470-213-1,1.61181,-59.5629,,11.59,10.5,,,8.327,7.745,7.636,40.95,7.43873,?,0.138468,56.577,-17.262,1.0899999999999999,0.12964731689424525
8907,-1,8045-303-1,33.5444,-48.9783,,,,,,,,,47.8927,,?,,130.156,-161.39,,
8908,-1,7558-655-1,37.635,-43.7065,,11.38,10.309,9.802,8.869,8.018,7.43,7.231,48.5437,6.87834,K5V(e),0.226852,78.073,-7.633,1.0710000000000015,0.13680329881280887
8909,-1,7565-74-1,42.0657,-42.8002,,12.0,10.79,,,8.486,7.84,7.723,38.3583,7.87071,?,0.122107,54.306,-91.08,1.2100000000000009,0.1431809069697218
8910,-1,7549-795-1,28.567,-44.0724,,11.71,10.7,,,8.608,8.054,7.908,43.3839,7.51335,?,0.117684,-73.11,86.149,1.0100000000000016,0.102852963315219
8911,-1,8040-936-1,24.6812,-45.2421,,11.95,10.44,10.051,,7.499,6.913,6.659,16.7168,9.32423,?,0.0727635,-150.446,-72.455,1.5099999999999998,0.3399560967806154
8912,-1,8040-1270-1,24.6828,-45.2463,,12.13,10.82,10.225,,7.662,7.077,6.803,16.5453,9.72662,?,0.0246775,-154.885,-79.489,1.3100000000000005,0.17527199767633278
8913,-1,7545-865-1,24.5133,-40.2931,,,,,,,,,38.8651,,?,,2.343,-110.643,,
8914,-1,7551-1018-1,34.5949,-38.6324,,13.2,11.38,,,9.086,8.491,8.262,46.7071,8.03308,?,0.89584,40.656,31.789,1.8199999999999985,0.5170097993475878
8915,-1,7550-274-1,32.0753,-37.539,,13.05,11.63,,,8.742,8.122,7.879,29.4118,9.28739,?,0.0489922,-17.747,-36.935,1.42,0.15648918040668594
8916,-1,7009-597-1,33.4147,-37.4837,,11.7,10.5,,,8.047,7.376,7.26,41.3907,7.41548,?,0.183489,-48.52,-66.219,1.1999999999999993,0.1603164118287698
8917,-1,7009-360-1,35.6067,-34.5551,,12.83,11.415,11.012,,8.358,7.755,7.555,19.3311,9.98371,?,0.0253003,113.033,269.125,1.415000000000001,0.17066896872981213
8918,-1,8464-1075-1,0.568702,-53.58,,13.11,11.46,,,9.084,8.44,8.262,47.4158,8.08038,?,0.487806,12.479,-124.268,1.6499999999999986,0.30955552310732065
8919,-1,8028-604-1,1.35415,-50.048,,13.24,11.994,11.65,,8.553,7.91,7.627,23.9578,10.0968,?,0.0160964,-156.485,-11.995,1.2460000000000004,0.08868947233881683
8920,-1,7527-306-1,3.53702,-40.0304,,12.47,10.95,,,8.405,7.771,7.589,37.3413,8.08905,?,0.242823,-10.62,1.861,1.5200000000000014,0.2758948261235334
8921,-1,6996-528-1,4.72094,-37.0805,,12.93,11.828,11.362,,9.144,8.463,8.359,48.216,8.41204,?,0.0574917,43.924,100.736,1.1020000000000003,0.0718972807095972
8922,-1,7532-555-1,11.4247,-38.6857,,12.24,10.87,,,8.701,8.119,7.99,47.9616,7.46553,?,0.222588,-58.979,-45.035,1.370000000000001,0.19680623462618443
8923,-1,7000-1618-1,11.0242,-36.6405,,11.499,10.465,,,8.464,7.902,7.722,48.4027,7.04065,?,0.187042,-31.964,-93.165,1.0340000000000007,0.11934957115674522
8924,-1,7004-515-1,20.2921,-37.4916,,11.63,10.346,,9.032,8.195,7.634,7.443,46.9263,6.98892,K5Ve,0.294402,32.453,-21.441,1.2840000000000007,0.20572864901947974
8925,-1,7002-2219-1,20.5185,-33.6177,,12.38,11.012,10.147,9.331,8.307,7.64,7.447,38.5208,8.08352,K6Ve,0.125404,110.127,-57.306,1.3680000000000003,0.18347683544951351
8926,-1,6432-948-1,31.8553,-29.3727,,12.97,11.23,,,8.807,8.178,8.006,44.3656,7.99477,?,0.739416,65.099,27.687,1.7400000000000002,0.44227811759838975
8927,-1,6431-418-1,28.5736,-29.3898,,11.98,10.62,,,8.543,8.024,7.86,48.1928,7.20509,?,0.276614,74.401,-64.466,1.3600000000000012,0.21566639604933546
8928,-1,7002-16-1,20.8532,-30.7595,,13.11,11.619,11.22,,8.616,8.032,7.817,23.1642,9.79491,?,0.0412933,-107.305,-174.163,1.4909999999999997,0.18805485219409854
8929,-1,6427-960-1,19.5359,-27.9932,,11.5,10.42,,,8.507,7.921,7.872,48.5437,6.98934,K5V,0.206996,120.643,34.782,1.08,0.13209927210012218
8930,-1,6428-2245-1,21.1984,-26.2557,,11.86,10.59,9.6,8.89,8.637,8.143,7.85,34.5662,7.89674,?,0.124776,-80.659,-377.142,1.2699999999999996,0.17830069187327016
8931,-1,6426-2265-1,22.5211,-25.7523,,12.9,11.685,11.239,,8.658,7.968,7.79,34.2349,9.01266,?,0.0428735,319.834,-1.9,1.2149999999999999,0.09580130227163898
8932,-1,6426-2447-1,21.6549,-24.2833,,11.16,10.12,,,,,,45.683,6.82123,K1/2(IV/V),0.230546,-110.878,-26.785,1.040000000000001,0.14135003779000313
8933,-1,7560-93-1,46.5769,-37.6168,,10.33,9.4,,,7.705,7.229,7.134,48.1464,5.98718,K2,0.434315,66.071,80.587,0.9299999999999997,0.16475365790935526
8934,-1,7026-325-1,49.7861,-35.1167,,12.27,11.12,,9.517,8.576,7.92,7.723,45.2899,7.83999,K7Ve,0.112861,88.661,-20.045,1.1500000000000004,0.10908234412098003
8935,-1,7022-910-1,47.1089,-34.9415,,11.773,10.626,,,8.457,7.858,7.706,39.6197,7.63645,?,0.135109,111.189,-116.585,1.1470000000000002,0.1361540567442135
8936,-1,7018-955-1,43.8494,-36.2445,,12.36,11.125,,,8.806,8.187,7.989,46.49,7.7882,?,0.134389,34.372,68.195,1.2349999999999994,0.129280906660117
8937,-1,7023-90-1,49.0297,-32.7202,,12.72,11.47,,,8.986,8.353,8.209,48.0307,8.0624,?,0.104911,85.406,-54.44,1.25,0.11386348003690576
8938,-1,7021-562-1,52.291,-31.363,,11.69,10.29,,,7.889,7.225,7.048,28.8018,7.9929,?,0.149443,151.069,40.504,1.4000000000000004,0.2762341346795533
8939,-1,7012-885-1,42.868,-30.5958,,11.35,10.18,,,7.828,7.209,7.064,32.3311,7.6319,?,0.142995,323.476,79.022,1.17,0.17489659643374697
8940,-1,7010-178-1,38.5154,-30.561,,12.61,10.92,,,8.435,7.757,7.595,31.2012,8.44914,?,0.40667,128.62,45.455,1.6899999999999995,0.4435193476712932
8941,-1,6458-923-1,60.0089,-25.8483,,11.15,10.08,,,8.178,7.627,7.473,43.4783,6.88864,?,0.224444,-16.32,-18.784,1.0700000000000003,0.15174787351722896
8942,-1,6446-331-1,52.8629,-23.8584,,13.32,11.508,11.031,,8.722,8.117,7.886,38.0807,8.60447,K7V,0.519094,54.451,106.342,1.8120000000000012,0.47656287772434297
8943,-1,5893-1668-1,65.3817,-19.7565,,11.72,10.445,10.152,8.87,7.894,7.244,7.111,24.6366,8.48709,K5V,0.0730177,-201.935,-291.889,1.2750000000000004,0.19270756204829592
8944,-1,5875-206-1,50.2113,-19.2691,,11.4,10.32,,,8.236,7.655,7.529,44.0335,7.10109,K7V,0.18675,83.42,-41.123,1.08,0.13832491899278165
8945,-1,5868-739-1,46.8846,-18.0211,,10.43,9.59,,,8.007,7.617,7.487,42.6621,6.43979,G8/K0V,0.266367,-37.191,-38.588,0.8399999999999999,0.132457560170236
8946,-1,5876-587-1,51.1533,-18.1766,,11.54,10.49,,,8.3,7.708,7.524,48.9237,7.0424,K5,0.190273,40.425,-77.05,1.049999999999999,0.12128886084001649
8947,-1,5872-56-1,49.9654,-16.75,,11.55,10.22,,,8.079,7.487,7.314,35.5366,7.46662,K5,0.204598,-15.079,75.445,1.33,0.24182157228538081
8948,-1,5310-835-1,57.3163,-13.4917,,12.37,10.912,10.564,,8.278,7.664,7.475,32.6477,8.34273,K6,0.134795,-66.445,-108.288,1.4579999999999984,0.2394321479287057
8949,-1,6433-184-1,34.9852,-22.6935,,12.1,10.69,,,8.247,7.706,7.493,46.1042,7.3713,K6,0.275043,-22.16,-11.388,1.4100000000000001,0.23542002081821425
8950,-1,5858-1893-1,28.2973,-21.0954,,13.41,11.406,11.109,9.262,8.066,7.418,7.141,31.3972,8.92155,M2Ve,1.24324,270.977,71.041,2.0039999999999996,0.8477014441016951
8951,-1,5858-1349-1,30.8364,-21.2287,,12.33,11.177,10.81,8.85,7.609,7.031,6.771,21.4454,9.52033,M2:V,0.0241881,-194.393,-431.325,1.1530000000000005,0.10687747879460427
8952,-1,5854-1335-1,23.9402,-20.7705,,11.23,10.15,9.908,8.647,7.734,7.074,6.954,25.9269,8.08125,K5V,0.0757176,129.595,-26.121,1.08,0.14958926370933098
8953,-1,5856-2-1,28.884,-15.5227,,13.35,11.758,11.396,9.85,8.81,8.173,7.935,39.1083,8.79665,M0.5,0.19468,182.655,-189.275,1.5920000000000005,0.23031518938701084
8954,-1,5291-348-1,38.3112,-13.9779,,12.86,11.12,10.43,9.48,8.887,8.324,8.089,47.2813,7.74655,?,0.92934,146.883,-3.859,1.7400000000000002,0.4652597173398101
8955,-1,5283-751-1,31.0072,-12.5621,,13.17,11.894,11.438,,9.122,8.498,8.319,33.7268,9.25412,?,0.0360833,-23.176,-87.228,1.2759999999999998,0.09909470839463874
8956,-1,5283-1438-1,33.8333,-13.0163,,12.96,11.476,11.009,,8.632,7.995,7.774,36.63,8.65681,K4,0.112532,156.85,-7.241,1.484,0.19727917084580904
8957,-1,5867-6-1,45.1295,-18.7191,,13.69,11.75,,,9.026,8.39,8.184,37.1747,8.89876,?,0.717573,43.055,27.001,1.9399999999999995,0.6089330566320024
8958,-1,5864-1018-1,44.3043,-15.3081,,10.83,9.83,,,8.032,7.503,7.431,44.0917,6.60822,K0,0.267754,32.015,-60.581,1.0,0.15101496975264736
8959,-1,5297-988-1,46.3563,-12.158,,12.72,11.8,,,9.238,8.633,8.425,46.5116,8.46219,?,0.0439938,80.216,-22.651,0.9199999999999999,0.05373444848361067
8960,-1,4715-956-1,52.084,-6.44788,,12.39,11.083,10.685,,8.426,7.786,7.605,37.0096,8.24143,K7,0.0964319,90.689,105.647,1.3070000000000004,0.1542317607189651
8961,-1,4715-1327-1,50.4455,-6.67338,,12.49,11.314,10.981,9.47,7.857,7.281,6.983,17.2771,10.1266,M2V,0.0145377,325.404,-49.952,1.1760000000000002,0.10499235318232428
8962,-1,5291-222-1,38.8224,-13.9669,,11.09,10.09,,,8.2,7.72,7.534,43.9174,6.87681,K3/5,0.209072,-239.196,-174.268,1.0,0.1339738383237919
8963,-1,5286-232-1,43.1573,-9.23233,,12.65,11.267,10.919,,8.433,,,34.3525,8.58721,M0,0.0817363,187.862,67.993,1.383000000000001,0.16907908347329798
8964,-1,5286-721-1,41.868,-8.11117,,10.82,9.88,,,8.287,7.785,7.694,47.3934,6.50141,?,0.273431,66.255,-123.496,0.9399999999999995,0.13411906040204027
8965,-1,4713-548-1,46.2036,-6.04854,,10.54,9.65,,,7.993,7.602,7.427,44.8632,6.39055,K2,0.289352,47.425,-64.043,0.8899999999999988,0.13833526751891048
8966,-1,4706-923-1,42.8242,-6.10825,,13.026,11.64,,,,,,45.4133,8.35409,?,0.102247,52.823,-39.272,1.3859999999999992,0.14342097819375976
8967,-1,4703-693-1,43.3665,-3.49408,,10.84,9.82,,,7.89,7.379,7.224,38.2848,6.90487,K4V,0.208527,144.137,-14.619,1.0199999999999996,0.1568536272938057
8968,-1,4700-887-1,44.5837,-0.992613,,12.52,10.977,10.55,8.87,8.021,7.389,7.171,23.6183,9.11075,M0.5,0.110371,7.146,-253.367,1.5429999999999993,0.28947192427000606
8969,-1,9501-1168-1,102.411,-87.9691,,10.64,9.61,9.193,,7.848,7.351,7.222,44.6628,6.36027,K2/4(III),0.348388,-98.608,415.058,1.0300000000000011,0.17573328796220733
8970,-1,9493-916-1,114.679,-84.3592,,13.41,11.991,11.574,,9.224,8.568,8.384,46.2535,8.66528,?,0.0865827,-91.513,28.24,1.4190000000000005,0.13219556515406042
8971,-1,9406-701-1,124.624,-81.0135,,12.2,10.95,,,8.722,8.117,7.937,42.7533,7.79515,?,0.13419,27.781,-52.712,1.25,0.14467198926382221
8972,-1,9409-899-1,150.814,-81.222,,12.11,10.85,,,8.586,7.982,7.844,39.4945,7.86732,?,0.126211,80.419,-126.097,1.2599999999999998,0.15478389527235586
8973,-1,9493-123-1,94.6804,-82.6342,,13.27,11.712,11.329,,9.099,8.514,8.262,40.1929,8.69125,?,0.177929,35.685,-173.413,1.5579999999999998,0.2147316086250779
8974,-1,9381-1809-1,117.303,-76.7019,,12.98,11.276,10.19,8.746,7.406,6.86,6.579,10.8625,11.0964,M3Ve,0.0374478,-100.091,-193.679,1.7040000000000006,0.3914528648201135
8975,-1,9204-1067-1,143.842,-72.512,,13.06,11.6,,,9.033,8.364,8.211,47.3934,8.22141,?,0.151948,-152.38,97.698,1.4600000000000009,0.17529671377827744
8976,-1,9202-546-1,131.745,-72.783,,12.63,11.308,10.871,9.499,8.494,7.806,7.604,45.3515,8.02504,K7Ve,0.120684,-71.535,56.309,1.322000000000001,0.1438607524374976
8977,-1,9218-2091-1,152.568,-71.439,,11.48,10.43,,,8.365,7.78,7.62,42.5532,7.28534,?,0.152126,-269.94,265.488,1.0500000000000007,0.12468692572473125
8978,-1,8966-1336-1,163.369,-65.4083,,12.98,12.203,11.757,,9.266,8.6,8.423,48.7805,8.76177,?,0.0302896,-94.562,-18.751,0.777000000000001,0.036537113066228935
8979,-1,9210-2740-1,154.684,-68.326,,11.66,10.306,10.001,,7.354,6.845,6.533,20.8986,8.70541,?,0.0685576,-56.36,59.062,1.354000000000001,0.24573491972855938
8980,-1,8949-1271-1,142.265,-64.7842,,11.24,10.09,,,7.96,7.376,7.219,36.4166,7.2835,?,0.188426,-175.346,95.592,1.1500000000000004,0.17528891874334934
8981,-1,8945-1078-1,145.647,-62.4762,,14.0,11.724,11.269,,8.972,8.35,8.146,40.568,8.68308,M0V,7.81617,-155.014,78.581,2.276,1.3689119295096863
8982,-1,8956-126-1,158.263,-61.7397,,11.21,10.22,,,8.174,7.635,7.504,47.2813,6.84655,K0,0.212511,-99.63,55.602,0.9900000000000002,0.12413759616955926
8983,-1,8957-1190-1,160.697,-60.0442,,9.25,8.59,,,7.369,6.995,6.936,49.0196,5.13815,G5,0.784021,-320.658,200.822,0.6600000000000001,0.16670861272961626
8984,-1,8608-799-1,154.246,-57.9133,,12.91,12.05,,,,,,41.9992,8.9338,?,0.0273712,-163.507,25.37,0.8599999999999994,0.04387590708520801
8985,-1,8606-795-2,148.876,-57.9549,,10.79,9.68,,,,,,42.6985,6.52794,?,0.333764,35.575,-103.533,1.1099999999999994,0.19622183541239654
8986,-1,8602-698-1,149.738,-55.0918,,11.47,10.48,,,8.553,8.009,7.86,49.6278,7.00137,?,0.184269,-133.627,-18.315,0.9900000000000002,0.11012941476176503
8987,-1,9179-740-1,112.63,-68.5851,,12.1,10.92,10.493,,8.347,7.674,7.528,36.7918,8.09125,?,0.095463,-19.726,116.501,1.1799999999999997,0.1268896064056865
8988,-1,9179-915-1,108.896,-68.3064,,12.11,10.73,,,8.632,8.062,7.926,49.4071,7.26105,?,0.275101,-159.638,12.874,1.379999999999999,0.2149681296459172
8989,-1,9180-764-1,119.935,-69.052,,11.06,10.12,,,8.397,7.861,7.783,47.4834,6.73729,?,0.220038,32.372,153.66,0.9400000000000013,0.12008548107260501
8990,-1,9193-2259-1,122.854,-68.5004,,12.15,11.1,,,8.79,8.186,8.005,45.7038,7.80024,?,0.0946771,19.651,-83.928,1.0500000000000007,0.09158427612269117
8991,-1,9193-2365-1,124.532,-68.313,,13.22,11.685,11.294,,7.933,7.359,7.101,10.5507,11.5686,?,0.0108858,96.472,-340.083,1.5350000000000001,0.20456754732968652
8992,-1,8938-133-1,129.271,-67.4942,,12.15,10.99,,,8.75,8.175,7.984,43.7828,7.78348,?,0.121738,-80.448,75.711,1.1600000000000001,0.1180930071169416
8993,-1,8919-1133-1,119.614,-65.0062,,9.06,8.24,,,6.806,6.432,6.321,36.4431,5.43192,G8V,0.658657,8.895,163.799,0.8200000000000003,0.23997757115267518
8994,-1,9168-694-1,91.6854,-70.8277,,12.63,11.34,11.3,,8.873,8.22,8.109,49.1884,7.88069,M0,0.130748,-18.996,137.673,1.290000000000001,0.13190573232691705
8995,-1,8901-599-1,93.4831,-65.5229,,9.67,8.81,,,7.388,7.044,6.936,45.8295,5.50427,K0V,0.644325,-0.516,120.743,0.8599999999999994,0.19508600178652882
8996,-1,8908-801-1,105.428,-61.604,,12.84,11.28,,,8.877,8.19,8.077,43.9367,8.06586,?,0.320255,154.676,53.016,1.5600000000000005,0.26339679992935056
8997,-1,8924-319-1,122.025,-60.5774,,11.4,10.17,,,7.929,7.358,7.204,36.483,7.35955,?,0.198887,-79.699,184.125,1.2300000000000004,0.19859167249780257
8998,-1,8927-2833-1,132.897,-60.49,,12.36,10.844,10.415,,8.212,7.625,7.406,30.1659,8.44642,?,0.170081,5.2,-110.103,1.516,0.2866869808489947
8999,-1,8591-1983-1,137.912,-56.7949,,12.29,10.97,,,8.945,8.317,8.225,48.7092,7.53194,?,0.18942,-204.088,-127.704,1.3199999999999985,0.16732560351410836
9000,-1,8588-3617-1,143.041,-55.1164,,11.79,10.41,,,8.478,7.926,7.798,48.2859,6.9909,?,0.352819,110.321,-17.564,1.379999999999999,0.2491002009287083
9001,-1,8580-662-1,128.002,-58.658,,13.04,11.142,10.879,,8.335,7.71,7.482,30.0842,8.75031,?,0.603618,-68.032,136.999,1.8979999999999997,0.7176116586079349
9002,-1,8573-173-1,130.44,-54.774,,9.3,8.53,,,7.197,6.849,6.756,43.2526,5.34994,K0IV/V,0.695639,-96.241,-10.115,0.7700000000000014,0.19650893753856238
9003,-1,8568-3003-1,129.376,-53.5917,,8.94,8.16,,,6.771,6.433,6.331,45.7875,4.85626,G8/K0IV,1.10716,-101.777,85.44,0.7799999999999994,0.23606704413490118
9004,-1,8623-696-1,164.526,-58.0706,,11.83,10.69,,,8.402,7.793,7.614,37.7358,7.80623,?,0.11344,79.917,-130.124,1.1400000000000006,0.1304283780803488
9005,-1,8639-3274-1,179.615,-57.9926,,10.45,9.58,,,8.094,7.708,7.627,48.7092,6.14194,K0,0.360559,-52.528,-37.152,0.8699999999999992,0.13880204857080672
9006,-1,8639-3268-1,179.602,-57.9954,,10.08,9.31,,,7.893,7.555,7.507,43.1965,6.13276,K0,0.338264,-53.257,-34.192,0.7699999999999996,0.13720890788020085
9007,-1,8639-2613-1,177.263,-57.1115,,12.52,11.09,,,8.751,8.154,7.923,44.8431,7.83152,?,0.194025,-131.87,-87.855,1.4299999999999997,0.2056832841436913
9008,-1,8634-1393-1,176.466,-55.346,,11.27,10.24,,,8.021,7.409,7.273,42.5713,7.09441,K5Ve,0.177177,-99.622,-5.919,1.0299999999999994,0.1314782862778672
9009,-1,8635-1494-1,176.751,-55.2235,,11.87,10.83,,,8.571,7.902,7.785,42.2119,7.70283,?,0.102357,-49.593,91.132,1.0399999999999991,0.10192856943315652
9010,-1,8631-1063-1,177.424,-54.0372,,9.69,8.83,,,7.321,6.937,6.822,42.7899,5.67329,K0IV,0.551437,-83.722,-6.761,0.8599999999999994,0.19329744257150036
9011,-1,8615-1313-1,165.983,-52.9774,,13.01,11.698,11.191,,8.672,8.045,7.848,27.9564,9.46559,?,0.0314888,-172.418,65.599,1.3119999999999994,0.11751027850187139
9012,-1,8617-909-1,170.946,-52.9609,,12.91,11.65,11.131,,8.79,8.199,7.947,49.3827,8.18213,?,0.094444,-116.415,18.814,1.2599999999999998,0.1070842925488889
9013,-1,8204-266-1,166.733,-47.9277,,11.65,10.46,,,8.392,7.805,7.699,42.337,7.3264,?,0.196342,6.506,-102.881,1.1899999999999995,0.16001410639052288
9014,-1,8188-1409-1,155.12,-47.4286,,12.12,10.82,,,,,,44.0141,7.60204,K6V,0.171779,37.33,10.983,1.299999999999999,0.17137445789275227
9015,-1,7722-1583-1,159.939,-44.5103,,13.04,11.77,11.336,,7.999,7.408,7.145,18.6672,10.4146,?,0.012274,-50.694,-145.463,1.2699999999999996,0.10355069745942663
9016,-1,8227-1613-1,175.833,-51.8405,,11.89,10.36,10.005,,7.144,6.58,6.32,11.0181,10.1495,?,0.0389155,656.448,-540.818,1.5300000000000011,0.3716416116006452
9017,-1,8227-1561-1,174.559,-51.0325,,12.67,11.238,10.788,,8.631,8.01,7.84,41.3907,8.15348,?,0.145274,-76.784,-42.783,1.4320000000000004,0.1930859549770279
9018,-1,8222-94-1,173.976,-49.605,,,,,,,,,46.1255,,?,,-140.438,4.923,,
